,sentiment
是否,149.97730991742174
酒,2.7686512514478014
闭嘴,119.91673518658838
太难,140.57519708140882
全家,485.65035228645115
天才,276.7855320713493
正常,90.89661152323971
肚子,50.85712322940337
春晚,-34.3520302201561
马云,348.4294261184309
嫂子,-110.51863913461055
实在,222.7992879203213
抓,41.37396143925343
好久,57.59923472131667
眼泪,91.61050885350333
医院,93.06023465965205
热乎,3.643601541721382
一口,-50.53901184026861
用户,129.09378833209104
抖,67.65252437272092
全世界,280.4141842566192
本人,98.27894931082048
做到,226.03333416692914
下载,-52.31513625433267
奥利,155.4662831825379
腰,194.45629083188538
叔叔,258.85495084995034
活着,319.5054707400408
上去,135.68251033561634
忘记,87.52679377516577
人类,234.0715799082134
美的,357.96630640969147
一遍,-25.85101330128743
我能,58.20428404400614
猪,86.7350104053769
半,223.15301404588627
难过,179.48462620740708
付出,518.2632401664252
夫妻,316.88136230297255
捡,-29.65133362719239
刀,39.97302385869882
四个,-52.30664966826359
委屈,51.30743326812085
眼前,240.90395996568873
事情,252.24091667309628
大学,94.11984690568625
练,-2.5734762565739295
二哈,199.6807743713667
工资,51.15226050906766
面前,210.19465162182962
约,-236.21477097573796
警察,151.03332817461066
新年快乐,383.29802732970927
东北,371.5910551701793
关,111.93913020283846
酸,23.862987517139164
身上,-1.916799155327574
习惯,123.89079729992146
傻子,15.51048661622217
广告,180.18318084311363
分享,250.4065074685626
泰国,87.71527878938917
多久,-104.7105472139926
今晚,95.02921163137844
恋爱,106.86378281449103
一个月,-203.17705301568373
大金牙,310.9001384438133
干净,267.36256613272155
上次,-23.4381892171859
在座,91.29525683028398
办法,44.438798742237864
几年,6.302025734595173
皆,298.6247822430024
浪费,105.18073540726436
抱抱,278.9225974039761
输,152.6647951665015
咯,187.63106027652523
一路,307.51809177090655
猪头,144.58419810980695
粉,172.1436148095077
可乐,3.3540840286803233
味,92.36492042637963
表示,143.18877505174976
鞋,28.971742495118793
秒,74.33505740770318
就行了,153.70253333441417
咬,-14.82221868714316
全,141.92949759268043
反应,32.40461688313631
区,74.00141962792793
了解,137.27669259484526
哇塞,230.25664348327575
一部,-11.122373240928894
得意,515.2959641971954
苦,222.89983652039115
能力,214.9130947710749
第几,-279.4082641010091
师傅,204.73416581282248
汉服,118.04353062763842
结束,21.291644975785157
梦想,175.92364789440634
社会,111.05769388816063
这次,178.81437403172143
没错,173.3454365735361
九,140.43402001398624
烊,78.86380858203049
说明,162.08069251449066
友谊,602.3037677608306
老人,331.24496448454454
演技,376.1353800767458
教育,355.52801379290224
末班车,320.60945860176093
穷,170.3492642323287
偷,-37.69681226692274
吐,118.28204697644875
记住,264.53023376513147
第二个,203.64964324294002
跳舞,331.04257454502283
特效,146.07218758107743
接受,215.69187457052132
原唱,279.4578118085956
剪,97.12855577082351
嘴,156.77569269051926
踢,28.363078801748948
看起来,334.2159780204024
外国人,72.02926955107034
狗子,78.14825181001382
和平,43.05247743136867
外面,37.883919127241946
骂,43.50490680134385
减肥,110.26779138788586
数学,286.9613192769852
剧情,41.13784816594796
十十,394.98445727052444
集美,15.611650027294434
叭,211.38088959224723
关键,30.26372718264898
开车,23.998827396602135
一套,41.299364628039356
洗,109.947182707026
嘿哈,258.94405389827693
有钱人,158.76208652067757
真好,504.47688168078264
窗帘,135.66852741125842
嗨,199.26741251952544
累,162.1455440064239
小宝贝,464.5691965631131
生命,343.0117797932528
块,-40.70387482041615
默默,144.99119538220395
舞,342.3220500322727
想想,137.6277016768239
玩意,91.40382452778836
善待,192.49808211664885
骗人,68.73214955647002
凯旋,687.0884818979678
技术,200.05871276140124
泡,5.71374276282971
一张,141.65638638525527
一对,310.65457740426757
棒棒,646.5743297539166
灯笼,894.8108949463365
身边,127.18048457438502
耶耶,419.07625382030596
版本,182.54323929603314
配合,351.5813209830183
十年,207.67884789957043
呆,78.63717851857334
躺,-27.367385165369342
紫,152.3747509261437
树,54.12681326600426
代表,350.11526294564015
自由,161.80767626512323
砸,54.54575658126989
一场,205.44954697304527
毫无,333.70375688399673
照片,86.2813000133716
考虑,39.40867436363517
半天,2.742678313982295
陈,198.2178036085299
一首,307.9223830970927
乱,-20.797201775322165
佩服,434.79769754010135
裙子,76.07122466476237
信号,58.125381135422515
仓鼠,87.18854324026911
奋斗,290.28372166291683
仙,214.79828624539644
全网,261.2931302754692
配,205.95054503723196
正在,18.629414858387413
简直,266.6067724381938
唯一,190.27756931430605
遇见,252.65661772547736
眼里,202.32788154522206
伤害,97.85869764725231
我怕,15.333801678615442
力量,469.01903667074686
一把,78.77681560449092
快递,144.96358985635115
不带,72.33634918478813
从小,237.0502392931163
噢,330.61204177202046
蓝色,215.92683779812901
冷,226.075163146539
喊,195.6780097131579
麻烦,46.83504029001274
牙,20.689025038899878
家长,173.70758399556036
沾,51.43381799643724
马超,79.19103675955577
曾,211.10531363311816
心情,131.5551756506266
有种,223.46060925035476
没用,41.91015837259515
配音,178.9117109820526
莫名,254.7708509690393
放在,-67.21104680466124
温暖,318.1486115244053
星河,113.4052510958418
无聊,37.77447874946206
不信,84.22185820148502
嘻嘻,168.61014021181919
一群,172.09593199756705
同意,280.2674922866806
橘子,84.82361315190849
多次,16.360977239541807
决定,181.32557143620645
爆,229.78583436869638
皮,39.085587820174986
后续,57.50482264136287
红旗,239.0886359269719
运动,188.77519779349808
五,171.396441379339
神仙,131.48872342891303
生日,116.6951183903295
鸡蛋,-50.346393385187184
情侣,128.44277911467236
装,48.64360441263608
活到,165.40622525903268
套路,120.9181186335478
慢慢,98.90393586517452
语文,180.8998203470207
母亲,287.19544169962035
国内,140.07039852547751
亿,205.1764407227794
再也,26.82241320219128
鼠,367.06080308247004
买个,78.33463161270694
元,104.47642277101474
担心,230.24786932884015
热巴,190.47025389720778
嘞,219.00248216925644
无敌,263.5178798895131
宝,226.19495601648876
派,108.56582879706062
想法,156.5023562516579
雪,10.319755814443633
儿媳妇,200.80975033986297
内幕,-70.61790864092191
不少,164.0804897515663
外国,215.48884840502063
恐怖,239.29430819591298
派对,774.4874153489108
头像,90.51678071304548
穷人,176.54612418700557
乖乖,269.63306937857215
听歌,28.488380079285584
大大,94.53368525031108
左边,274.4853675909572
风,233.8055868588311
历史,124.26161209590961
方法,93.58312136770044
女主,90.08637178323497
吐舌,16.94357769217869
得到,159.66170841673912
发生,105.85722274236481
搭,107.1556678309795
实力,189.52280185467094
心中,380.74898700349195
做好,228.33506174651825
绝,250.5227274518541
球,103.77916675033025
山东,320.0613238605017
杀,50.50245898889956
用来,-17.82521547385359
伤心,74.29271565213996
没钱,39.86647090725175
太漂亮,422.3845126651515
小熊,125.50260266025921
随便,68.57714829030768
进来,-8.683468707698717
春天,237.46324246176366
沙雕,177.42614081176922
唱出,281.63231021841364
血,208.33393556789906
广西,182.5540262542629
看不到,-51.620723614054484
大佬,127.1507666341655
加班,43.721553089675524
自豪,570.8591357398525
萱,287.80788034381555
红尘,247.30484623690512
认为,91.66453999978182
年龄,225.56496987957104
地址,30.15240010300865
下雨,51.37926460366734
最爱,242.71899948288126
挖,23.879089616684226
主持人,165.10831933913335
合适,205.9830879572017
心酸,294.1192621563908
陌生人,298.60470934239277
毕竟,98.68014748894757
点个,431.02915001449554
风景,264.34335736197136
一半,61.037844470326924
版,100.67183062396815
放下,31.410125942741335
失去,147.96618314792556
表演,209.00231018235928
一家,220.77209975879276
医护人员,369.1013119918059
一脸,167.12013805586633
爸,147.82710087440722
拍照,90.47766598292276
害,148.94837430146657
一位,235.89331342629072
精英,71.29166304848638
到位,377.3374199511298
千万,102.81340754093884
仔,137.2600764640613
叫做,262.7544860397744
嗓子,345.98037777326533
承认,214.7533121435468
蛋糕,472.8353345304996
选,81.63472872718987
吓死,15.05593309868451
虫子,121.66698033255565
果,24.33925856693545
背景墙,152.28615962279508
卡,70.33640912252622
身高,79.60939751955867
领导,452.22205079353967
刘,220.20734055719964
疯,58.768075246115686
码,43.49490543137536
不住,22.85809756145116
这位,338.25257550083586
花花,308.40951994354236
传说,124.84339209863558
几次,-56.32475075946576
赚钱,65.14010797867253
北京,171.12635184591682
有时候,132.0993663998136
徐,179.92608239852024
课,79.25304560215605
